index,fips,annual_mean,annual_median,annual_std,annual_90th,n_days,days_above_35,month_1_mean,month_2_mean,month_3_mean,month_4_mean,month_5_mean,month_6_mean,month_7_mean,month_8_mean,month_9_mean,month_10_mean,month_11_mean,month_12_mean,DJF,JJA,MAM,SON,days_above_12.0,days_above_25.0,days_above_35.0,B19013_001E,NAME,county_name
173,18097,10.832268900663522,9.4,6.0452857297821785,18.503333599999998,26073,161,12.073713622906293,10.939274857495068,9.75069745945946,7.700797256018519,8.569048019038986,12.754063961265942,10.984834811934899,9.468520920883165,9.572349549256506,10.88748250789355,15.387724615678776,12.102250216096044,11.728899713228493,11.053878593264646,8.688565026272082,11.906572488159727,8122,795,161,59504,"Marion County, Indiana","Marion County, Indiana"
174,18105,6.970409536591479,6.7,3.9871206809593476,11.2,3990,0,7.986367688046648,5.856432310126582,4.022355161559889,5.6259805316455695,6.385651094017094,9.321875377192983,9.427985054054053,7.253423723127035,6.6965581485714285,7.19486909469697,7.19772003508772,6.810670051771118,6.909817384015595,8.711203141547863,5.324755248538011,7.013452975941422,332,26,0,60308,"Monroe County, Indiana","Monroe County, Indiana"
175,18127,8.472982008528112,7.4,7.846894740074765,13.5,3166,18,8.540274673835125,7.56584798015873,6.310431521186441,5.399223881481482,7.453537505376343,9.351481570370371,8.97026724897959,7.608608652329749,7.47958279389313,8.712606559183675,14.282042648148149,9.726642777777778,8.645757604938272,8.62143238539043,6.403298408917198,10.232163209781211,397,36,18,82915,"Porter County, Indiana","Porter County, Indiana"
176,18141,9.490684895680422,8.45,5.516138638004937,16.170833,8311,30,10.331122981455065,10.295287225460122,9.138989644569817,7.306349781159421,8.270598260930887,9.368429963768115,9.800139223152023,7.753858935007385,7.641402368035191,10.400681717912553,11.291065806451613,12.281894492063492,10.980448369501465,8.99245633253359,8.24704894402277,9.785830503135553,1778,181,30,61877,"St. Joseph County, Indiana","St. Joseph County, Indiana"
177,18147,7.922522522522522,7.6,3.951468488115521,12.2,888,0,10.675,8.32,8.0,5.33,7.4,8.96,9.76,9.142857142857142,5.42,5.5200000000000005,9.25,8.654545454545454,9.096551724137932,9.381818181818183,6.91,6.73,104,0,0,66168,"Spencer County, Indiana","Spencer County, Indiana"
178,18157,7.136390417036099,6.4,3.9393784696775676,11.950416900000013,3158,0,8.640990551971326,7.972620972222222,6.515978710204082,4.8446632925925925,5.250426025089605,7.361459837037038,7.5083369428571425,6.382872752688172,6.674987374074075,7.01544853877551,8.256264592592593,9.406536322834645,8.674136401273886,7.062919653652393,5.502950546599496,7.325124742675159,308,18,0,55728,"Tippecanoe County, Indiana","Tippecanoe County, Indiana"
179,18163,9.286065889630079,8.4,4.582302845166308,14.4,8245,0,10.800873891970804,9.269518814417179,8.144155000000001,6.97213426231884,8.403375507757405,11.221626427197801,12.004866850594228,8.534780782865584,7.482052091304348,8.171798963328632,11.323431523188406,9.456032390344827,9.843815890397673,10.540750854563692,7.8465802528571436,8.98496369506941,1648,127,0,58839,"Vanderburgh County, Indiana","Vanderburgh County, Indiana"
180,18167,9.025920393693413,7.8,5.6566179805849535,14.7,6406,34,8.519453600358423,7.789418652777778,8.747649663498098,6.660265942592592,7.801825937275985,12.459888047202798,10.897080849802371,7.414929600358422,7.751799994444444,8.934722924406048,11.738204198148148,9.517946689463956,8.626906593262634,10.255812707823962,7.7285875646551725,9.501865831497083,1394,183,34,52789,"Vigo County, Indiana","Vigo County, Indiana"
181,18183,8.344818162957178,7.3,4.563069908906355,13.916667,7683,19,10.274556787596898,9.613918382450331,8.212104956651718,6.391699400311526,7.143258928251122,7.155838209737827,8.566072216058394,7.208898207772795,7.363043993769471,7.035224394618834,9.991091921135647,11.309840653784219,10.404976939572192,7.686297655190677,7.260711845454545,8.106936576863754,1193,29,19,73636,"Whitley County, Indiana","Whitley County, Indiana"
182,19013,7.294262295081967,6.9,3.728956390590483,12.2,976,0,8.489999999999998,8.540000000000001,5.25,5.96,7.5,6.4799999999999995,7.6,6.859999999999999,6.36,9.08,7.639999999999999,7.7,8.225806451612904,7.0,6.236666666666666,7.693333333333333,104,0,0,62329,"Black Hawk County, Iowa","Black Hawk County, Iowa"
183,19045,7.944421052631578,7.1,4.598241241262755,13.4,3800,0,10.379999999999999,8.545945945945945,6.595000000000001,5.302564102564103,7.958974358974358,8.07948717948718,7.885714285714285,7.097560975609756,6.321052631578947,8.663157894736841,8.715,9.664285714285715,9.557142857142857,7.682786885245902,6.61864406779661,7.913793103448276,488,40,0,61080,"Clinton County, Iowa","Clinton County, Iowa"
184,19103,8.104991592998655,7.0,4.490081301620854,13.7,15597,38,9.21944266298749,8.52336910326087,7.134447727910239,5.9917222456521735,7.257297909537167,7.670016820534224,7.517911232819075,6.577613839467502,7.112625896678967,10.603005923622048,9.738024008746356,9.689603638032304,9.15554056847094,7.256814776211228,6.803215023156899,9.438191408683068,2086,120,38,72977,"Johnson County, Iowa","Johnson County, Iowa"
185,19111,7.80943396226415,7.199999999999999,4.590190830826366,12.1,848,0,13.375,8.014285714285714,8.260000000000002,5.369999999999999,7.588888888888889,8.075,7.708333333333333,7.1899999999999995,5.86,7.13,9.06,9.581818181818182,9.772727272727273,7.633333333333334,6.804166666666667,7.35,88,16,0,58094,"Lee County, Iowa","Lee County, Iowa"
186,19113,7.986045501377953,7.2,4.111250524120905,12.6,10160,0,9.086364501710376,8.406199505076142,7.138076112884835,6.061443797647058,8.008324660205245,7.625616156470588,8.251312679442508,7.142287395667047,7.386164872881356,10.000005371721779,7.865437976470588,8.937647384,8.8182453068323,7.669992270479135,7.079731453917051,8.443634616529573,1216,0,0,75457,"Linn County, Iowa","Linn County, Iowa"
187,19137,6.064957264957265,5.3,2.9526985026191936,9.4,936,0,5.83,5.9222222222222225,5.977777777777778,4.809090909090909,5.7700000000000005,5.6125,7.009090909090909,7.05,5.5600000000000005,6.377777777777777,5.6,7.209999999999999,6.334482758620689,6.637931034482759,5.48,5.827586206896552,48,0,0,61261,"Montgomery County, Iowa","Montgomery County, Iowa"
188,19139,7.511485451761103,7.0,4.000406615195886,12.3,5224,0,8.455769230769231,8.176923076923076,6.5321428571428575,5.690740740740741,7.644642857142857,7.618867924528302,8.001754385964913,6.598214285714286,6.122222222222223,7.623214285714285,7.823636363636364,10.032692307692308,8.888461538461538,7.406024096385543,6.633734939759036,7.198787878787878,560,40,0,67427,"Muscatine County, Iowa","Muscatine County, Iowa"
189,19147,6.090526315789474,5.7,3.025968369152523,10.7,760,0,6.05,5.5600000000000005,5.177777777777778,5.1875,5.675,,6.066666666666666,6.319999999999999,5.79,7.4799999999999995,5.6899999999999995,8.27142857142857,6.557142857142857,6.2,5.34,6.319999999999999,24,0,0,67306,"Palo Alto County, Iowa","Palo Alto County, Iowa"
190,19153,6.501213482349671,6.0,3.6426039894796385,10.826087,10793,0,6.381313973002159,6.59033996462585,6.099408787257019,5.0441876755555555,6.61660791900648,7.530243137892376,7.138281766595289,6.315515402807776,5.576151993333333,7.580100418681319,5.3203491647982055,7.781124386609071,6.94175407614998,6.988480854651162,5.928343160610465,6.166609781643227,773,26,0,78827,"Polk County, Iowa","Polk County, Iowa"
191,19155,7.381920903954802,6.3,3.6005042025343217,12.3,1416,0,7.761538461538462,6.746666666666667,6.213333333333334,6.4,7.1466666666666665,7.133333333333334,9.246153846153847,7.1066666666666665,7.026666666666667,8.78,6.95,8.229411764705883,7.6,7.7627906976744185,6.586666666666666,7.6,144,0,0,68718,"Pottawattamie County, Iowa","Pottawattamie County, Iowa"
192,19163,7.988587982108262,7.2,4.133797328629857,13.088750000000005,17550,0,9.068998884412153,8.781416339271255,7.6077615851755525,6.0650944134877385,7.760666144890038,8.033243030935807,8.368183469220247,6.804297696929239,6.520007064713897,9.23823791392904,8.485621089918256,9.180074227568271,9.026001318404479,7.715519732189043,7.162189318321617,8.09530287931808,2045,72,0,72792,"Scott County, Iowa","Scott County, Iowa"
193,19177,6.681981981981982,6.3,3.538831409821373,10.5,888,0,7.55,7.890000000000001,6.8,4.255555555555556,6.266666666666667,6.82,7.090000000000001,7.44,5.2700000000000005,5.75,6.15,8.118181818181817,7.861290322580645,7.116666666666666,5.6863636363636365,5.692857142857143,72,0,0,58417,"Van Buren County, Iowa","Van Buren County, Iowa"
194,19193,6.977876106194691,6.4,3.2976446378272493,11.7,904,0,6.409999999999999,5.720000000000001,5.86,5.369999999999999,7.1,7.49,7.422222222222222,7.82,7.6875,12.383333333333333,6.05,6.7700000000000005,6.3,7.582758620689655,6.109999999999999,8.179166666666667,72,0,0,68399,"Woodbury County, Iowa","Woodbury County, Iowa"
195,20091,8.46374465070866,7.525,4.613185702211102,14.2,6350,0,7.000653388,8.934718125541126,14.233002012987013,7.39431528169014,7.103941482944345,10.298886577380951,9.12090347368421,8.322276873605947,6.952977142105263,7.842438393887945,7.322841659649122,8.842762848896434,8.276308050290135,9.221481262415695,9.111588517025712,7.377913783111626,1046,65,0,103644,"Johnson County, Kansas","Johnson County, Kansas"
196,20133,9.221634094572897,8.390909,4.779854590006638,15.1,6228,0,6.695902511035654,6.7912343890977445,10.093449595925298,9.838119110526316,8.005299534804752,12.01295607368421,10.100935460732984,9.692315743455497,8.65214247368421,8.964094144312394,9.681331676470588,11.1795145545977,7.7925761327433625,10.599602506993008,9.306573873569794,8.90211101853282,1277,89,0,54894,"Neosho County, Kansas","Neosho County, Kansas"
197,20173,8.68806248670886,7.8,4.200659425282757,13.9,6320,0,7.132657302207131,7.341766351503759,9.138316743633277,10.421705763157895,8.263519579961464,10.739934305263159,8.187909860780984,8.64940485582822,7.991435194444445,8.940960787775891,8.278292333333333,8.725737252971138,7.746440989473684,9.268786158249158,9.303699349821215,8.490937021423635,1062,30,0,65372,"Sedgwick County, Kansas","Sedgwick County, Kansas"
198,20177,8.939370351513936,8.0,4.671678438071131,15.0,4987,0,6.796788514150943,7.874797377819549,9.690921955857386,9.329443489473684,9.883607679117148,10.495691015789474,9.23771330620155,,,8.952481824000001,7.407502645614035,8.308229066213922,7.89486743435859,9.89797784990792,9.637975254004576,7.87853288292683,925,67,0,63463,"Shawnee County, Kansas","Shawnee County, Kansas"
199,20191,8.56537212547473,7.7,4.564219457802372,13.408333500000001,6846,10,7.871102772495756,6.644982366541353,8.561620979626484,11.454437264033265,7.87022370967742,11.614597259649122,9.131896500848898,9.168801877758913,8.15663679122807,8.694347144312395,6.649818292982457,7.333285100169779,7.3043947812865495,9.953908342677346,9.154876941531043,7.8430594945054946,1045,67,10,59397,"Sumner County, Kansas","Sumner County, Kansas"
200,20195,6.707279796766394,6.0,3.581904645221341,11.1,6618,0,3.8165541188455014,4.098681669172932,6.700531534883721,7.915005016746411,7.183529338028169,8.618490014035089,7.792953100169779,7.608253365025466,7.968954992982456,6.9479619983022065,4.854431154385964,7.196330363327674,5.068472285380117,7.999914139588101,7.2230331586303285,6.594378091960671,511,0,0,77500,"Trego County, Kansas","Trego County, Kansas"
201,20209,9.64581178501338,8.741667,4.687972840177011,15.7,6726,0,7.859759585476551,8.377117370689655,10.322569822358346,8.013663151090343,9.785216307110439,13.158731911671925,12.491674111607143,10.446235225058006,8.27538465737705,8.864591267563528,8.961172339563863,12.839171890282133,9.070336534615384,12.135840508145849,9.383148167689162,8.709770349297242,1597,58,0,57771,"Wyandotte County, Kansas","Wyandotte County, Kansas"
202,21013,9.049019899927902,8.1,4.55393792097151,15.3,6935,0,11.657590864176571,10.80547435150376,10.226459419354837,8.473999177192981,6.961430835314092,9.4134958,7.929357974533107,7.519825558573855,7.301683142105264,8.76598194057725,10.292931768421052,9.386956149405773,10.61038043625731,8.275321342677346,8.55483231750572,8.786636126084442,1520,48,0,33658,"Bell County, Kentucky","Bell County, Kentucky"
203,21019,7.296060365448989,6.8,2.9278705884487986,11.0,6871,0,8.37486571454219,7.625601676691729,6.551058971137521,6.185520580701755,6.735647495755518,8.180812268421052,8.158049341256365,6.942437159592529,6.744372014035087,7.21165737172775,8.202824175090253,6.756889268251274,7.569385026221692,7.755863582379862,6.494059977116705,7.3782771449616975,406,0,0,58327,"Boyd County, Kentucky","Boyd County, Kentucky"
204,21037,7.198624763009327,6.5979165,3.2842018052347637,11.3,8148,0,9.198351963328632,8.00259727484472,6.337408713681242,5.914339140952381,5.8093668899858955,8.061135268115942,8.595272270479134,6.572615033850494,5.801809221739131,6.021365098730607,8.657151598550724,7.298269255230126,8.168194803381642,7.714227054252199,6.030412739063305,6.819449890378171,568,10,0,71979,"Campbell County, Kentucky","Campbell County, Kentucky"
205,21043,6.291197391684902,5.8,2.6888850839351344,9.6,6855,0,6.512695637342908,6.668913013157895,7.137233093378607,6.05828096931408,5.5211639405772495,7.292694215613383,7.1111503904923605,6.106351736842106,5.365305022807018,5.669894210526316,7.005835240350877,5.159500061120544,6.0872340458879615,6.823180793123543,6.24254244226328,6.00990031231926,213,0,0,47004,"Carter County, Kentucky","Carter County, Kentucky"
206,21047,8.718722262725306,7.8,4.220122191221666,14.9,6935,0,9.088128432937182,8.323295236842105,7.682597646859084,6.486548107017544,8.332542146010187,9.188885807017543,9.153725825127335,7.671042028862479,9.42827644385965,10.570607380305603,11.487950001754387,7.228180684210526,8.209531658479532,8.665591061784896,7.511584530320366,10.496435408328514,1172,38,0,48920,"Christian County, Kentucky","Christian County, Kentucky"
207,21059,8.083549242105263,7.357143,3.942929417274296,12.5,6935,0,9.982503334465196,8.234850274436091,7.356726582342954,6.074091022807018,7.387446482173175,8.837542907017545,8.722308519524617,7.233816220713074,6.644267412280702,7.649887088285229,10.526232845614036,8.359429193548388,8.879730178362573,8.258327762585813,6.948827127002288,8.266609972238287,760,48,0,64021,"Daviess County, Kentucky","Daviess County, Kentucky"
208,21067,7.361717465032444,6.6,3.540940706501903,11.0,6935,19,8.384400069609507,7.570715159774436,7.025312971137521,6.271476405263158,6.314024629881154,8.374795645614034,7.637223677419355,6.688288916808149,6.229543287719298,7.009506100169779,10.157556894736842,6.749168901528013,7.568007361988305,7.557986519450801,6.539823454233409,7.7901944459224985,504,29,19,66087,"Fayette County, Kentucky","Fayette County, Kentucky"
209,21093,7.5831323448228884,6.9,3.4926356105960803,11.5,7340,0,8.887705351351352,8.088987452975049,6.986822800322061,6.57146046511628,7.22575627662957,9.221525326229509,8.89992632591415,6.747627939586645,5.743418273770492,6.661105074721781,9.325905985245901,6.708631969404187,7.888644597402597,8.28021524732334,6.932957266198704,7.237492098431585,586,38,0,64136,"Hardin County, Kentucky","Hardin County, Kentucky"
210,21111,8.674789191711989,7.8,4.051345114093353,13.5,36221,19,10.193682115942028,9.68982945392857,7.985516087159016,7.02139242288049,7.435772950162867,9.085613292218824,9.62272944156685,7.972267458835015,6.983390432890365,8.200957378099838,11.57533342358804,8.35809940741946,9.408258511918023,8.892075679846238,7.484091186175525,8.91240892789041,5676,217,19,66296,"Jefferson County, Kentucky","Jefferson County, Kentucky"
211,21145,8.781363242399742,7.6,5.51504319099278,13.4,6184,38,8.496565196943973,7.641720956766917,7.693282234927235,6.236894542105263,7.629439303904923,10.94864921754386,9.15780025466893,7.285592456706282,7.6613841491228065,8.057960831918505,16.36787440116279,,8.09087640499554,9.110920114988557,7.164169752439024,10.482955872238806,904,153,38,58490,"McCracken County, Kentucky","McCracken County, Kentucky"
212,21193,8.370121315638233,7.2,6.749663565053835,12.6,6612,57,7.130827161290323,14.3973284229249,8.28711695287958,7.458318221052631,6.6799939422750425,9.502488959649122,7.959960699490662,8.264694268251274,6.540992889473684,7.994705536541889,12.523197028070175,7.20208230220713,8.444869157931517,8.565641008581235,7.467826692840647,9.02505470840682,806,112,57,45330,"Perry County, Kentucky","Perry County, Kentucky"
213,21195,6.5308017146359045,6.0,3.0777715457805317,9.6,6935,0,6.822036468590832,6.21440514849624,6.3689768760611205,7.739997464912281,5.678813568760611,7.674962661403509,6.689368106960951,6.194118419354838,5.938888796491228,5.836316037351443,7.441010275438597,5.8262900628183365,6.290016295906433,6.843880023455378,6.5834937797482835,6.399151311162521,212,38,0,41271,"Pike County, Kentucky","Pike County, Kentucky"
214,21199,7.2286952336311705,6.6,3.236987463818256,11.2,6827,0,8.444913083191851,7.326275071428571,7.5177945331069616,6.59315663508772,6.775706264855687,8.911232989473685,6.990448994906622,6.5226280169779285,6.0761625122807015,6.69775934295416,9.040512954545454,6.244454889643463,7.338956768421053,7.459156272311213,6.966230693363844,7.146890727945713,480,13,0,48768,"Pulaski County, Kentucky","Pulaski County, Kentucky"
215,21227,7.102469162101122,6.4,3.2132948095619898,11.0,13726,0,8.20396754499151,7.619395258458646,6.556232282764811,6.273506738596492,6.556071326750449,8.235402625438596,7.909355867572157,6.892176315834767,5.942864356140351,6.422608213073005,8.388842027192982,6.230908876910017,7.3424915146198835,7.676519851724138,6.4604821564726835,6.912659847310584,862,10,0,63074,"Warren County, Kentucky","Warren County, Kentucky"
216,22017,9.798039215686273,9.5,4.179543228369188,14.8,1224,0,8.723076923076924,8.266666666666667,8.684615384615386,8.430769230769231,12.353846153846153,13.458333333333334,9.438461538461539,8.1,10.63846153846154,12.466666666666667,9.4,7.992857142857143,8.320512820512821,10.308108108108108,9.823076923076924,10.792105263157895,232,8,0,47572,"Caddo Parish, Louisiana","Caddo Parish, Louisiana"
217,22019,9.176637660236667,8.4,4.521972685399362,13.7,6169,8,5.8999999999999995,5.6,6.1625,9.362616426153846,9.678985307922272,12.442807098461538,8.977871472346786,6.744456299852289,10.265831873786407,10.284405774289985,9.389190144615384,6.873549747415066,6.644540655334115,9.348706184368737,9.367564604483007,9.97807184047496,1035,94,8,64370,"Calcasieu Parish, Louisiana","Calcasieu Parish, Louisiana"
218,22033,9.032245952931726,7.9,4.8267916102922985,14.5,6225,33,8.442584990791897,7.608777639810427,7.626828315789474,8.246714492277992,10.195533071823204,14.184116863117872,7.219342797959183,6.043955011049723,10.444205205882353,10.928236662983426,8.835219210953348,8.330786427255985,8.16899525464191,9.159840289929441,8.691287200372209,10.10112563648124,1129,68,33,62083,"East Baton Rouge Parish, Louisiana","East Baton Rouge Parish, Louisiana"
219,22047,7.707407407407407,6.9,4.242972868537252,13.0,864,0,6.6,5.1899999999999995,5.9,7.4375,8.4,13.05,5.4799999999999995,6.233333333333333,9.085714285714285,8.55,9.48,8.422222222222222,6.679310344827586,7.974074074074075,7.281481481481482,9.072000000000001,96,8,0,59410,"Iberville Parish, Louisiana","Iberville Parish, Louisiana"
220,22051,8.18961229750855,7.4,4.145150424550054,13.2,8188,0,7.878798142653352,8.590144938709678,7.747263746121297,8.348050017214398,9.604264344165436,11.377404439130435,5.9922458242677825,5.479439045385779,8.759177795652175,9.346486058487875,8.409559176811594,6.7983310937950945,7.726003380337637,7.625125013539652,8.557679465679012,8.841093338779432,1102,75,0,63257,"Jefferson Parish, Louisiana","Jefferson Parish, Louisiana"
221,22055,7.853278688524591,7.05,4.206645476178501,12.2,976,8,7.75,6.709999999999999,6.609999999999999,7.359999999999999,8.91,11.1,5.927272727272728,5.2,9.35,8.879999999999999,7.85,8.700000000000001,7.751612903225807,7.361290322580645,7.626666666666667,8.693333333333333,112,8,8,66617,"Lafayette Parish, Louisiana","Lafayette Parish, Louisiana"
222,22071,7.900813008130081,7.0,4.002125497031715,11.9,984,8,7.140000000000001,7.191666666666666,7.33,7.05,9.49,12.459999999999999,6.118181818181818,6.11,9.120000000000001,8.6,7.311111111111111,7.218181818181819,7.184848484848485,8.161290322580646,7.956666666666666,8.379310344827585,88,8,8,51116,"Orleans Parish, Louisiana","Orleans Parish, Louisiana"
223,22073,7.7859649122807015,6.7,4.62249313208543,12.3,912,8,5.62,6.58,6.56,5.699999999999999,9.290000000000001,13.25,7.2727272727272725,5.155555555555555,9.040000000000001,9.59,9.64,6.24,6.1466666666666665,8.629999999999999,7.23448275862069,9.38,96,8,8,49261,"Ouachita Parish, Louisiana","Ouachita Parish, Louisiana"
224,22079,7.715126050420168,6.9,4.187239915789467,12.189999999999998,952,8,7.3,6.790000000000001,7.07,7.06,9.0,12.43,6.890909090909091,5.4,8.690000000000001,9.0,6.99,5.625,6.639285714285714,8.196774193548388,7.71,8.226666666666667,104,8,8,55407,"Rapides Parish, Louisiana","Rapides Parish, Louisiana"
225,22087,8.423556292007175,7.7,3.4656337979619947,13.1,5017,0,4.925,8.08,9.13724358974359,8.363613381967212,9.922836334728032,9.206976025477706,6.652791206119162,6.483163259026687,10.081075970491804,9.954372020667726,8.945118788524589,7.772566711145997,7.661389273624824,6.8598258452296825,8.865061826628352,9.66321190048675,673,0,0,55857,"St. Bernard Parish, Louisiana","St. Bernard Parish, Louisiana"
226,22105,7.513888888888889,6.7,3.778535830778484,12.03000000000004,1440,0,7.266666666666667,6.94,7.0928571428571425,6.58,9.32,11.946666666666665,5.135714285714286,4.846666666666667,10.073333333333332,9.04,6.6866666666666665,5.341176470588235,6.465957446808511,7.359090909090909,7.677272727272728,8.6,144,8,0,55274,"Tangipahoa Parish, Louisiana","Tangipahoa Parish, Louisiana"
227,22109,7.406611570247934,6.8,3.9219634096336335,11.3,968,0,6.68,6.26,7.544444444444445,7.909999999999999,8.08,10.19,6.644444444444444,4.833333333333333,8.18,9.65,8.059999999999999,5.490909090909091,6.122580645161291,7.087096774193548,7.855172413793104,8.629999999999999,72,8,0,63088,"Terrebonne Parish, Louisiana","Terrebonne Parish, Louisiana"
228,22121,9.4016713091922,8.2,5.063365529993116,15.0,2872,32,8.062068965517241,8.017857142857142,8.793333333333333,8.6,10.313793103448276,15.768571428571429,7.783333333333333,6.266666666666667,10.741379310344827,10.993548387096775,8.516666666666667,7.535483870967742,7.8625,10.376086956521739,9.223595505617977,10.086666666666666,608,48,32,80510,"West Baton Rouge Parish, Louisiana","West Baton Rouge Parish, Louisiana"
229,23001,4.462494290383407,3.7237315,3.071851288251697,8.2,3182,0,8.588071707509881,5.061864503968254,3.821282419354839,1.8654643074074073,1.8876253189964158,3.690081521186441,5.943937487455197,4.4849059784946235,3.028833485185185,4.894515863799284,5.039284755555555,5.637100830508475,6.449025361673415,4.761343282115869,2.53195727294686,4.327181747252747,90,0,0,64500,"Androscoggin County, Maine","Androscoggin County, Maine"
230,23003,4.503652544143896,3.9,3.135391242267806,8.5,7283,0,8.075056139498432,5.968148706597223,5.078901460815048,3.135521856451613,3.1118679492063492,3.303129720408163,4.6390115344827585,4.544397949429038,3.451128950331126,4.5695158119122254,4.247352314516129,3.578879311418685,5.947618143973214,4.229717900631821,3.784342950741525,4.099458329215897,189,0,0,50843,"Aroostook County, Maine","Aroostook County, Maine"
231,23005,4.854921312114483,4.2,3.020624711151474,8.8,4053,0,7.374656306406685,5.431265838607596,4.354591052924791,2.9351639970760233,3.6682087690058482,4.244386125714286,6.765804809116809,5.463367448467967,3.4936281317365268,4.347238411940299,4.731448825714286,5.4323339296875,6.180944258861439,5.492152401886792,3.664095564717162,4.199414870461236,104,0,0,87710,"Cumberland County, Maine","Cumberland County, Maine"
232,23009,3.3651307518319493,2.7,2.7269610545482212,7.1,4094,0,2.6065078095238094,2.5101764413580243,1.8246198802228413,2.0948870428134554,3.318636217270195,3.7281623400000004,6.831200192419825,4.913969465181058,3.3413027942857143,3.3814933504273506,3.1302857171428573,2.433249188925082,2.5172881902748414,5.144556580798479,2.422446891866029,3.284453039961941,54,0,0,64149,"Hancock County, Maine","Hancock County, Maine"
233,23011,5.076190476190476,4.0,3.1410979521792797,9.2,672,0,7.4375,6.557142857142857,4.914285714285714,2.7600000000000002,2.75,4.0,6.25,5.057142857142857,3.6875,3.1142857142857143,6.685714285714285,6.3999999999999995,6.827272727272727,5.154545454545455,3.5944444444444446,4.459090909090909,24,0,0,62118,"Kennebec County, Maine","Kennebec County, Maine"
234,23017,4.75709866393184,4.0,3.7878381061932025,8.8,3169,0,8.125059745519714,6.384385781746031,4.536699390681004,2.0381709666666668,3.1744360122448976,3.711394262962963,5.015348144486692,3.695740369175627,2.3890145444444446,5.152138845878136,5.768460818518519,7.575197201877934,7.378056303763441,4.128355389162562,3.266728103274559,4.444401814407815,129,18,0,54780,"Oxford County, Maine","Oxford County, Maine"
235,23019,4.826426510439389,4.1,2.951126526749384,8.8,3209,0,7.891688959409594,5.24069473015873,4.9699911648745525,2.625704266666667,3.3102900677966103,3.9321578,6.8766622473118275,5.212091347670251,3.9620066592592593,4.54350553046595,4.563387018518519,4.519545488188976,5.929558988416988,5.355609733091788,3.664708462420382,4.358356942612942,83,0,0,59438,"Penobscot County, Maine","Penobscot County, Maine"
236,23029,3.049704293875873,2.7,2.154715637418098,5.7,2433,0,4.285710184313726,,,0.9295350684931507,2.7909784081632654,2.746791462962963,5.023827333333333,3.191940917562724,2.8744135777777777,2.438761741935484,2.097639922222222,2.435336488262911,3.4435529252136754,3.6640495615942026,2.363665943396226,2.4699254835164837,9,0,0,51669,"Washington County, Maine","Washington County, Maine"
237,24005,6.8366783524104155,6.4,3.7722508248670734,11.28000000000004,3879,0,8.340281734693878,7.7017625194805195,6.283707844036697,3.855487518404908,4.173270193333334,7.466067306748466,8.749158055045871,5.7551433741935485,5.290012371257485,6.444461779104477,8.33217833233533,9.499223045307442,8.508457720833333,7.35099384423676,4.788711913955929,6.688640469591226,284,8,0,88157,"Baltimore County, Maryland","Baltimore County, Maryland"
238,24015,6.849111824992229,6.3,3.0515039449821066,10.9,3217,0,9.02055264157706,7.912394777777777,6.537334164874552,4.865429544444444,6.297954036734694,7.408847651851852,8.075965139784946,6.268958401433691,5.535551407407407,7.021551422939068,6.199515279661018,6.8925958960573475,7.942829538271606,7.2495441231884055,5.894938221662469,6.263308704458598,225,0,0,86869,"Cecil County, Maryland","Cecil County, Maryland"
239,24019,6.941678431582258,6.9,2.6660593985363077,10.4,3179,0,6.575841398373983,6.302452300000001,5.193084071684588,4.093818737037037,4.853488820408163,8.077858721374046,8.21451069892473,9.314694756272402,8.301526374074074,6.727734634686347,7.626828943231441,7.837817243727598,6.925874359748428,8.545179642682927,4.7144915314861455,7.546976668831168,144,0,0,57490,"Dorchester County, Maryland","Dorchester County, Maryland"
240,24023,5.202435384814216,4.9,2.3052602075019197,8.0,3095,0,5.5097283046594985,5.97605271031746,4.869754383512545,4.142314807407407,4.301780784946237,6.929619462555066,6.315202989247312,5.6291459353233835,5.248242562962963,4.203817745519713,4.378190237037037,5.441186352380952,5.648891516869096,6.317430813295615,4.441163417874396,4.605619056166057,27,0,0,64447,"Garrett County, Maryland","Garrett County, Maryland"
241,24025,6.350135873350094,5.7,3.316443957608474,10.7,3182,0,8.086181896057349,7.566261380952381,5.802488716845878,4.478762055335968,5.277223881355932,6.684909892592592,7.34925646953405,4.553656505376344,4.945454062962963,6.4954183046594975,7.984979437037038,6.850282207627118,7.535083726205997,6.190626076086957,5.205007796875,6.4755051916971915,217,0,0,106417,"Harford County, Maryland","Harford County, Maryland"
242,24027,6.948401020357031,6.5,3.1095647354423637,10.7,3193,0,8.650043225806451,6.955554904761905,5.510532039426523,4.887678718518519,7.035703372693727,8.40173988559322,8.3817831218638,6.213658428044281,6.401896832061069,5.205096559139784,6.853140559322034,8.975647437275985,8.235021643209876,7.640241142493638,5.809496715853658,6.109215034749035,191,0,0,140971,"Howard County, Maryland","Howard County, Maryland"
243,24029,6.284982097295617,6.0,2.3087261881445955,9.6,3217,0,7.047408039426523,6.304536428571429,6.508060738351254,4.972854151851852,5.553102623616236,7.147486983606558,7.989328774193548,6.913861738351255,5.922126018518519,5.669589534050179,5.565278004237288,5.750304354838709,6.369512269135803,7.359073537406484,5.686963875609757,5.725089317197452,55,0,0,71635,"Kent County, Maryland","Kent County, Maryland"
